"";"location";"hits";"keyword";"geo";"gprop"
"1";"Louisiana";100;"self-conscious";"US";"web"
"2";"Missouri";99;"self-conscious";"US";"web"
"3";"Alabama";97;"self-conscious";"US";"web"
"4";"Arizona";94;"self-conscious";"US";"web"
"5";"Tennessee";90;"self-conscious";"US";"web"
"6";"Ohio";89;"self-conscious";"US";"web"
"7";"North Carolina";88;"self-conscious";"US";"web"
"8";"Illinois";85;"self-conscious";"US";"web"
"9";"Indiana";85;"self-conscious";"US";"web"
"10";"New Jersey";84;"self-conscious";"US";"web"
"11";"Texas";82;"self-conscious";"US";"web"
"12";"Minnesota";79;"self-conscious";"US";"web"
"13";"Massachusetts";79;"self-conscious";"US";"web"
"14";"Florida";78;"self-conscious";"US";"web"
"15";"California";77;"self-conscious";"US";"web"
"16";"Washington";76;"self-conscious";"US";"web"
"17";"Pennsylvania";76;"self-conscious";"US";"web"
"18";"New York";74;"self-conscious";"US";"web"
"19";"Maryland";72;"self-conscious";"US";"web"
"20";"Nevada";68;"self-conscious";"US";"web"
"21";"Virginia";66;"self-conscious";"US";"web"
"22";"Georgia";58;"self-conscious";"US";"web"
"23";"Wisconsin";58;"self-conscious";"US";"web"
"24";"Oregon";54;"self-conscious";"US";"web"
"25";"Michigan";50;"self-conscious";"US";"web"
"26";"Colorado";49;"self-conscious";"US";"web"
