"";"location";"hits";"keyword";"geo";"gprop"
"1";"Indiana";100;"pessimism";"US";"web"
"2";"Missouri";89;"pessimism";"US";"web"
"3";"Arkansas";86;"pessimism";"US";"web"
"4";"New Mexico";84;"pessimism";"US";"web"
"5";"District of Columbia";83;"pessimism";"US";"web"
"6";"Mississippi";83;"pessimism";"US";"web"
"7";"Ohio";81;"pessimism";"US";"web"
"8";"Maryland";79;"pessimism";"US";"web"
"9";"Massachusetts";78;"pessimism";"US";"web"
"10";"Rhode Island";78;"pessimism";"US";"web"
"11";"Pennsylvania";78;"pessimism";"US";"web"
"12";"Louisiana";77;"pessimism";"US";"web"
"13";"Connecticut";77;"pessimism";"US";"web"
"14";"Michigan";73;"pessimism";"US";"web"
"15";"New York";68;"pessimism";"US";"web"
"16";"Wisconsin";67;"pessimism";"US";"web"
"17";"Minnesota";67;"pessimism";"US";"web"
"18";"Kansas";67;"pessimism";"US";"web"
"19";"New Jersey";65;"pessimism";"US";"web"
"20";"Oregon";63;"pessimism";"US";"web"
"21";"Colorado";62;"pessimism";"US";"web"
"22";"California";62;"pessimism";"US";"web"
"23";"Tennessee";62;"pessimism";"US";"web"
"24";"Hawaii";62;"pessimism";"US";"web"
"25";"New Hampshire";61;"pessimism";"US";"web"
"26";"Virginia";61;"pessimism";"US";"web"
"27";"Arizona";60;"pessimism";"US";"web"
"28";"Kentucky";59;"pessimism";"US";"web"
"29";"Georgia";59;"pessimism";"US";"web"
"30";"Washington";57;"pessimism";"US";"web"
"31";"South Carolina";57;"pessimism";"US";"web"
"32";"Florida";56;"pessimism";"US";"web"
"33";"Nevada";54;"pessimism";"US";"web"
"34";"Illinois";54;"pessimism";"US";"web"
"35";"Idaho";54;"pessimism";"US";"web"
"36";"Texas";53;"pessimism";"US";"web"
"37";"North Carolina";52;"pessimism";"US";"web"
"38";"Alabama";50;"pessimism";"US";"web"
"39";"West Virginia";46;"pessimism";"US";"web"
"40";"Oklahoma";44;"pessimism";"US";"web"
"41";"Nebraska";42;"pessimism";"US";"web"
"42";"Utah";39;"pessimism";"US";"web"
"43";"Iowa";24;"pessimism";"US";"web"
