"";"location";"hits";"keyword";"geo";"gprop"
"1";"Vermont";100;"therapy";"US";"web"
"2";"Montana";99;"therapy";"US";"web"
"3";"Connecticut";98;"therapy";"US";"web"
"4";"Maine";97;"therapy";"US";"web"
"5";"Idaho";96;"therapy";"US";"web"
"6";"New Hampshire";93;"therapy";"US";"web"
"7";"Rhode Island";93;"therapy";"US";"web"
"8";"Wyoming";92;"therapy";"US";"web"
"9";"Delaware";91;"therapy";"US";"web"
"10";"North Dakota";91;"therapy";"US";"web"
"11";"Washington";89;"therapy";"US";"web"
"12";"Utah";89;"therapy";"US";"web"
"13";"Colorado";89;"therapy";"US";"web"
"14";"Maryland";88;"therapy";"US";"web"
"15";"Massachusetts";88;"therapy";"US";"web"
"16";"Alaska";88;"therapy";"US";"web"
"17";"Pennsylvania";88;"therapy";"US";"web"
"18";"South Dakota";88;"therapy";"US";"web"
"19";"Arizona";87;"therapy";"US";"web"
"20";"New Mexico";86;"therapy";"US";"web"
"21";"West Virginia";85;"therapy";"US";"web"
"22";"Nebraska";83;"therapy";"US";"web"
"23";"New Jersey";83;"therapy";"US";"web"
"24";"New York";82;"therapy";"US";"web"
"25";"Minnesota";82;"therapy";"US";"web"
"26";"Iowa";81;"therapy";"US";"web"
"27";"Ohio";78;"therapy";"US";"web"
"28";"Arkansas";78;"therapy";"US";"web"
"29";"Indiana";78;"therapy";"US";"web"
"30";"Alabama";78;"therapy";"US";"web"
"31";"Louisiana";78;"therapy";"US";"web"
"32";"Kentucky";78;"therapy";"US";"web"
"33";"Tennessee";77;"therapy";"US";"web"
"34";"Wisconsin";77;"therapy";"US";"web"
"35";"Michigan";76;"therapy";"US";"web"
"36";"Missouri";76;"therapy";"US";"web"
"37";"North Carolina";76;"therapy";"US";"web"
"38";"Mississippi";75;"therapy";"US";"web"
"39";"Florida";74;"therapy";"US";"web"
"40";"California";74;"therapy";"US";"web"
"41";"Oklahoma";73;"therapy";"US";"web"
"42";"Nevada";71;"therapy";"US";"web"
"43";"Hawaii";70;"therapy";"US";"web"
"44";"Illinois";68;"therapy";"US";"web"
"45";"South Carolina";68;"therapy";"US";"web"
"46";"District of Columbia";67;"therapy";"US";"web"
"47";"Texas";67;"therapy";"US";"web"
"48";"Oregon";65;"therapy";"US";"web"
"49";"Georgia";64;"therapy";"US";"web"
"50";"Kansas";62;"therapy";"US";"web"
"51";"Virginia";49;"therapy";"US";"web"
