"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"worry";"US";"web"
"2";"West Virginia";91;"worry";"US";"web"
"3";"Kentucky";89;"worry";"US";"web"
"4";"New Jersey";86;"worry";"US";"web"
"5";"Alabama";85;"worry";"US";"web"
"6";"Tennessee";82;"worry";"US";"web"
"7";"Oklahoma";82;"worry";"US";"web"
"8";"Georgia";80;"worry";"US";"web"
"9";"Arkansas";79;"worry";"US";"web"
"10";"Indiana";79;"worry";"US";"web"
"11";"Louisiana";78;"worry";"US";"web"
"12";"South Carolina";78;"worry";"US";"web"
"13";"North Carolina";77;"worry";"US";"web"
"14";"Alaska";75;"worry";"US";"web"
"15";"South Dakota";74;"worry";"US";"web"
"16";"Maine";73;"worry";"US";"web"
"17";"New Hampshire";73;"worry";"US";"web"
"18";"Michigan";72;"worry";"US";"web"
"19";"Wyoming";72;"worry";"US";"web"
"20";"Missouri";72;"worry";"US";"web"
"21";"Ohio";71;"worry";"US";"web"
"22";"Utah";71;"worry";"US";"web"
"23";"Pennsylvania";71;"worry";"US";"web"
"24";"Iowa";71;"worry";"US";"web"
"25";"Maryland";70;"worry";"US";"web"
"26";"Texas";70;"worry";"US";"web"
"27";"Delaware";70;"worry";"US";"web"
"28";"Wisconsin";70;"worry";"US";"web"
"29";"District of Columbia";69;"worry";"US";"web"
"30";"Illinois";69;"worry";"US";"web"
"31";"Florida";69;"worry";"US";"web"
"32";"Nebraska";69;"worry";"US";"web"
"33";"Rhode Island";68;"worry";"US";"web"
"34";"New Mexico";68;"worry";"US";"web"
"35";"North Dakota";68;"worry";"US";"web"
"36";"Idaho";68;"worry";"US";"web"
"37";"Kansas";68;"worry";"US";"web"
"38";"Massachusetts";68;"worry";"US";"web"
"39";"Colorado";67;"worry";"US";"web"
"40";"Connecticut";67;"worry";"US";"web"
"41";"Vermont";67;"worry";"US";"web"
"42";"Minnesota";67;"worry";"US";"web"
"43";"New York";66;"worry";"US";"web"
"44";"Arizona";66;"worry";"US";"web"
"45";"Montana";65;"worry";"US";"web"
"46";"Washington";65;"worry";"US";"web"
"47";"California";64;"worry";"US";"web"
"48";"Hawaii";64;"worry";"US";"web"
"49";"Nevada";63;"worry";"US";"web"
"50";"Virginia";63;"worry";"US";"web"
"51";"Oregon";56;"worry";"US";"web"
