"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"diagnosis";"US";"web"
"2";"Tennessee";94;"diagnosis";"US";"web"
"3";"South Dakota";92;"diagnosis";"US";"web"
"4";"Connecticut";92;"diagnosis";"US";"web"
"5";"Alabama";88;"diagnosis";"US";"web"
"6";"Delaware";88;"diagnosis";"US";"web"
"7";"Indiana";87;"diagnosis";"US";"web"
"8";"Missouri";87;"diagnosis";"US";"web"
"9";"Kentucky";85;"diagnosis";"US";"web"
"10";"Louisiana";85;"diagnosis";"US";"web"
"11";"North Dakota";85;"diagnosis";"US";"web"
"12";"Mississippi";82;"diagnosis";"US";"web"
"13";"Maryland";82;"diagnosis";"US";"web"
"14";"Vermont";82;"diagnosis";"US";"web"
"15";"Pennsylvania";82;"diagnosis";"US";"web"
"16";"New Hampshire";81;"diagnosis";"US";"web"
"17";"Minnesota";80;"diagnosis";"US";"web"
"18";"Ohio";79;"diagnosis";"US";"web"
"19";"Arkansas";79;"diagnosis";"US";"web"
"20";"Iowa";78;"diagnosis";"US";"web"
"21";"Maine";77;"diagnosis";"US";"web"
"22";"Florida";76;"diagnosis";"US";"web"
"23";"Wyoming";75;"diagnosis";"US";"web"
"24";"Nebraska";74;"diagnosis";"US";"web"
"25";"Massachusetts";74;"diagnosis";"US";"web"
"26";"Montana";73;"diagnosis";"US";"web"
"27";"New Jersey";73;"diagnosis";"US";"web"
"28";"Arizona";73;"diagnosis";"US";"web"
"29";"Michigan";73;"diagnosis";"US";"web"
"30";"Idaho";72;"diagnosis";"US";"web"
"31";"Illinois";69;"diagnosis";"US";"web"
"32";"Oklahoma";69;"diagnosis";"US";"web"
"33";"New Mexico";69;"diagnosis";"US";"web"
"34";"Alaska";68;"diagnosis";"US";"web"
"35";"Wisconsin";68;"diagnosis";"US";"web"
"36";"North Carolina";65;"diagnosis";"US";"web"
"37";"Rhode Island";65;"diagnosis";"US";"web"
"38";"South Carolina";65;"diagnosis";"US";"web"
"39";"New York";62;"diagnosis";"US";"web"
"40";"Georgia";61;"diagnosis";"US";"web"
"41";"Texas";60;"diagnosis";"US";"web"
"42";"Washington";59;"diagnosis";"US";"web"
"43";"Colorado";58;"diagnosis";"US";"web"
"44";"Utah";56;"diagnosis";"US";"web"
"45";"Hawaii";55;"diagnosis";"US";"web"
"46";"California";54;"diagnosis";"US";"web"
"47";"Kansas";54;"diagnosis";"US";"web"
"48";"Nevada";54;"diagnosis";"US";"web"
"49";"District of Columbia";51;"diagnosis";"US";"web"
"50";"Oregon";47;"diagnosis";"US";"web"
"51";"Virginia";46;"diagnosis";"US";"web"
