"";"location";"hits";"keyword";"geo";"gprop"
"1";"Wyoming";100;"cruel";"US";"web"
"2";"Rhode Island";100;"cruel";"US";"web"
"3";"Arkansas";98;"cruel";"US";"web"
"4";"Hawaii";91;"cruel";"US";"web"
"5";"Connecticut";90;"cruel";"US";"web"
"6";"South Dakota";89;"cruel";"US";"web"
"7";"Vermont";88;"cruel";"US";"web"
"8";"Washington";87;"cruel";"US";"web"
"9";"Maine";87;"cruel";"US";"web"
"10";"Delaware";86;"cruel";"US";"web"
"11";"New Mexico";86;"cruel";"US";"web"
"12";"Indiana";85;"cruel";"US";"web"
"13";"Louisiana";85;"cruel";"US";"web"
"14";"Oregon";85;"cruel";"US";"web"
"15";"California";84;"cruel";"US";"web"
"16";"Pennsylvania";84;"cruel";"US";"web"
"17";"Massachusetts";82;"cruel";"US";"web"
"18";"New York";81;"cruel";"US";"web"
"19";"New Jersey";81;"cruel";"US";"web"
"20";"Missouri";80;"cruel";"US";"web"
"21";"Michigan";79;"cruel";"US";"web"
"22";"Nevada";79;"cruel";"US";"web"
"23";"Minnesota";78;"cruel";"US";"web"
"24";"Utah";77;"cruel";"US";"web"
"25";"Oklahoma";77;"cruel";"US";"web"
"26";"Florida";77;"cruel";"US";"web"
"27";"Kentucky";77;"cruel";"US";"web"
"28";"Arizona";76;"cruel";"US";"web"
"29";"Maryland";76;"cruel";"US";"web"
"30";"Iowa";76;"cruel";"US";"web"
"31";"North Carolina";75;"cruel";"US";"web"
"32";"Texas";75;"cruel";"US";"web"
"33";"Alabama";75;"cruel";"US";"web"
"34";"Mississippi";75;"cruel";"US";"web"
"35";"Wisconsin";74;"cruel";"US";"web"
"36";"New Hampshire";73;"cruel";"US";"web"
"37";"Georgia";73;"cruel";"US";"web"
"38";"North Dakota";72;"cruel";"US";"web"
"39";"District of Columbia";72;"cruel";"US";"web"
"40";"South Carolina";71;"cruel";"US";"web"
"41";"Alaska";71;"cruel";"US";"web"
"42";"Kansas";71;"cruel";"US";"web"
"43";"Ohio";71;"cruel";"US";"web"
"44";"Virginia";70;"cruel";"US";"web"
"45";"Montana";70;"cruel";"US";"web"
"46";"Illinois";70;"cruel";"US";"web"
"47";"Nebraska";70;"cruel";"US";"web"
"48";"Idaho";70;"cruel";"US";"web"
"49";"Tennessee";67;"cruel";"US";"web"
"50";"Colorado";66;"cruel";"US";"web"
"51";"West Virginia";62;"cruel";"US";"web"
