"";"location";"hits";"keyword";"geo";"gprop"
"1";"Minnesota";100;"vulnerable";"US";"web"
"2";"District of Columbia";96;"vulnerable";"US";"web"
"3";"Hawaii";92;"vulnerable";"US";"web"
"4";"North Dakota";91;"vulnerable";"US";"web"
"5";"Maryland";89;"vulnerable";"US";"web"
"6";"California";87;"vulnerable";"US";"web"
"7";"Mississippi";85;"vulnerable";"US";"web"
"8";"South Dakota";84;"vulnerable";"US";"web"
"9";"Florida";80;"vulnerable";"US";"web"
"10";"New Mexico";78;"vulnerable";"US";"web"
"11";"New Jersey";78;"vulnerable";"US";"web"
"12";"North Carolina";77;"vulnerable";"US";"web"
"13";"New York";76;"vulnerable";"US";"web"
"14";"Louisiana";76;"vulnerable";"US";"web"
"15";"Arizona";73;"vulnerable";"US";"web"
"16";"Washington";73;"vulnerable";"US";"web"
"17";"Georgia";72;"vulnerable";"US";"web"
"18";"New Hampshire";71;"vulnerable";"US";"web"
"19";"Illinois";71;"vulnerable";"US";"web"
"20";"Rhode Island";71;"vulnerable";"US";"web"
"21";"Nebraska";71;"vulnerable";"US";"web"
"22";"Texas";71;"vulnerable";"US";"web"
"23";"Ohio";70;"vulnerable";"US";"web"
"24";"Virginia";70;"vulnerable";"US";"web"
"25";"Pennsylvania";69;"vulnerable";"US";"web"
"26";"Maine";69;"vulnerable";"US";"web"
"27";"Massachusetts";69;"vulnerable";"US";"web"
"28";"Michigan";68;"vulnerable";"US";"web"
"29";"Idaho";68;"vulnerable";"US";"web"
"30";"South Carolina";68;"vulnerable";"US";"web"
"31";"Alabama";68;"vulnerable";"US";"web"
"32";"Oklahoma";67;"vulnerable";"US";"web"
"33";"Connecticut";67;"vulnerable";"US";"web"
"34";"Tennessee";66;"vulnerable";"US";"web"
"35";"Alaska";66;"vulnerable";"US";"web"
"36";"Indiana";65;"vulnerable";"US";"web"
"37";"Utah";65;"vulnerable";"US";"web"
"38";"Arkansas";64;"vulnerable";"US";"web"
"39";"Wisconsin";64;"vulnerable";"US";"web"
"40";"West Virginia";64;"vulnerable";"US";"web"
"41";"Iowa";63;"vulnerable";"US";"web"
"42";"Kentucky";62;"vulnerable";"US";"web"
"43";"Kansas";61;"vulnerable";"US";"web"
"44";"Nevada";61;"vulnerable";"US";"web"
"45";"Delaware";60;"vulnerable";"US";"web"
"46";"Colorado";59;"vulnerable";"US";"web"
"47";"Vermont";57;"vulnerable";"US";"web"
"48";"Missouri";56;"vulnerable";"US";"web"
"49";"Montana";54;"vulnerable";"US";"web"
"50";"Wyoming";52;"vulnerable";"US";"web"
"51";"Oregon";49;"vulnerable";"US";"web"
