"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"weak";"US";"web"
"2";"Mississippi";95;"weak";"US";"web"
"3";"Arkansas";92;"weak";"US";"web"
"4";"Kentucky";91;"weak";"US";"web"
"5";"Rhode Island";90;"weak";"US";"web"
"6";"Delaware";90;"weak";"US";"web"
"7";"Alabama";90;"weak";"US";"web"
"8";"Oklahoma";89;"weak";"US";"web"
"9";"Maryland";89;"weak";"US";"web"
"10";"Louisiana";89;"weak";"US";"web"
"11";"Indiana";88;"weak";"US";"web"
"12";"Idaho";88;"weak";"US";"web"
"13";"North Carolina";88;"weak";"US";"web"
"14";"Ohio";87;"weak";"US";"web"
"15";"Alaska";87;"weak";"US";"web"
"16";"Pennsylvania";87;"weak";"US";"web"
"17";"New Mexico";86;"weak";"US";"web"
"18";"Michigan";86;"weak";"US";"web"
"19";"South Dakota";86;"weak";"US";"web"
"20";"Tennessee";86;"weak";"US";"web"
"21";"Texas";85;"weak";"US";"web"
"22";"Hawaii";85;"weak";"US";"web"
"23";"South Carolina";85;"weak";"US";"web"
"24";"New Jersey";85;"weak";"US";"web"
"25";"California";84;"weak";"US";"web"
"26";"Georgia";84;"weak";"US";"web"
"27";"North Dakota";84;"weak";"US";"web"
"28";"Connecticut";83;"weak";"US";"web"
"29";"Washington";82;"weak";"US";"web"
"30";"Montana";82;"weak";"US";"web"
"31";"Missouri";82;"weak";"US";"web"
"32";"New Hampshire";82;"weak";"US";"web"
"33";"Arizona";82;"weak";"US";"web"
"34";"Massachusetts";81;"weak";"US";"web"
"35";"Florida";81;"weak";"US";"web"
"36";"Wisconsin";79;"weak";"US";"web"
"37";"New York";79;"weak";"US";"web"
"38";"Utah";79;"weak";"US";"web"
"39";"Illinois";79;"weak";"US";"web"
"40";"Kansas";78;"weak";"US";"web"
"41";"Iowa";77;"weak";"US";"web"
"42";"Nebraska";77;"weak";"US";"web"
"43";"Maine";77;"weak";"US";"web"
"44";"Nevada";75;"weak";"US";"web"
"45";"Minnesota";74;"weak";"US";"web"
"46";"Virginia";74;"weak";"US";"web"
"47";"Vermont";73;"weak";"US";"web"
"48";"Wyoming";71;"weak";"US";"web"
"49";"Colorado";70;"weak";"US";"web"
"50";"District of Columbia";66;"weak";"US";"web"
"51";"Oregon";47;"weak";"US";"web"
