"";"location";"hits";"keyword";"geo";"gprop"
"1";"Virginia";100;"dismal";"US";"web"
"2";"District of Columbia";43;"dismal";"US";"web"
"3";"Maryland";29;"dismal";"US";"web"
"4";"Nebraska";26;"dismal";"US";"web"
"5";"North Carolina";24;"dismal";"US";"web"
"6";"Delaware";16;"dismal";"US";"web"
"7";"Alabama";15;"dismal";"US";"web"
"8";"Mississippi";14;"dismal";"US";"web"
"9";"South Carolina";11;"dismal";"US";"web"
"10";"West Virginia";11;"dismal";"US";"web"
"11";"Arkansas";10;"dismal";"US";"web"
"12";"Connecticut";9;"dismal";"US";"web"
"13";"New York";9;"dismal";"US";"web"
"14";"Pennsylvania";9;"dismal";"US";"web"
"15";"Vermont";8;"dismal";"US";"web"
"16";"Maine";8;"dismal";"US";"web"
"17";"Georgia";8;"dismal";"US";"web"
"18";"Louisiana";8;"dismal";"US";"web"
"19";"Montana";8;"dismal";"US";"web"
"20";"Alaska";8;"dismal";"US";"web"
"21";"Iowa";8;"dismal";"US";"web"
"22";"Colorado";8;"dismal";"US";"web"
"23";"Massachusetts";7;"dismal";"US";"web"
"24";"Tennessee";7;"dismal";"US";"web"
"25";"Rhode Island";7;"dismal";"US";"web"
"26";"Florida";7;"dismal";"US";"web"
"27";"Oregon";7;"dismal";"US";"web"
"28";"South Dakota";7;"dismal";"US";"web"
"29";"New Jersey";7;"dismal";"US";"web"
"30";"Kansas";7;"dismal";"US";"web"
"31";"Illinois";7;"dismal";"US";"web"
"32";"Hawaii";7;"dismal";"US";"web"
"33";"New Mexico";7;"dismal";"US";"web"
"34";"New Hampshire";7;"dismal";"US";"web"
"35";"Michigan";7;"dismal";"US";"web"
"36";"Ohio";7;"dismal";"US";"web"
"37";"Idaho";7;"dismal";"US";"web"
"38";"Oklahoma";7;"dismal";"US";"web"
"39";"Arizona";6;"dismal";"US";"web"
"40";"Texas";6;"dismal";"US";"web"
"41";"Utah";6;"dismal";"US";"web"
"42";"North Dakota";6;"dismal";"US";"web"
"43";"Washington";6;"dismal";"US";"web"
"44";"California";6;"dismal";"US";"web"
"45";"Missouri";6;"dismal";"US";"web"
"46";"Wisconsin";5;"dismal";"US";"web"
"47";"Kentucky";5;"dismal";"US";"web"
"48";"Nevada";5;"dismal";"US";"web"
"49";"Minnesota";5;"dismal";"US";"web"
"50";"Indiana";5;"dismal";"US";"web"
